Country,series,Year,Value,Source,Exports (current US$),Imports (current US$),Current Account Balance (US$),NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.XPD.CHEX.GD.ZS
SYC,,2002,,IMF,569063799.433325,595567581.436097,-101269125.007628,569063799.433325,595567581.436097,742134837.50919,,,,
SYC,,2003,,IMF,657204441.558408,610557820.378294,-9361727.06994734,657204441.558408,610557820.378294,750847230.099263,,,,
SYC,,2004,,IMF,650842527.272727,684576309.090909,-60318300.9552755,650842527.272727,684576309.090909,893012218.181818,,,,
SYC,,2005,,IMF,754034109.090909,919168709.090909,-174069439.765365,754034109.090909,919168709.090909,977899381.818182,,,,
SYC,,2006,,IMF,898472650.285559,1021809495.89216,-133767345.684164,898472650.285559,1021809495.89216,1081441283.31798,,,,
SYC,,2007,,IMF,935575117.966411,948944629.655607,-194008401.085154,935575117.966411,948944629.655607,1077308813.82945,,,,
SYC,,2008,,IMF,961331923.056223,1084488354.58706,-262947119.449155,961331923.056223,1084488354.58706,979597394.293453,,,,
SYC,,2009,,IMF,896738912.88279,991699603.378119,-189461793.604209,896738912.88279,991699603.378119,850901620.433301,,,,
SYC,,2010,,IMF,896873105.74782,1048324663.81284,-214390209.215564,896873105.74782,1048324663.81284,981616542.328454,,,,
SYC,,2011,,IMF,1037324780.35757,1187202746.91157,-301284994.854328,1037324780.35757,1187202746.91157,1058918707.26124,,,,
SYC,,2012,,IMF,1122604567.95522,1297822757.4062,-161313270.97902,1122604567.95522,1297822757.4062,1089407839.19709,,,,
SYC,,2013,,IMF,1262543322.97158,1357353290.45874,-158609330.734021,1262543322.97158,1357353290.45874,1333160407.38516,,,,
SYC,,2014,,IMF,1376210126.70164,1584249275.89032,-310403746.150988,1376210126.70164,1584249275.89032,1387577870.08161,,,,
SYC,,2015,,IMF,1290375234.95138,1395023128.04075,-256181312.910557,1290375234.95138,1395023128.04075,1432403352.12944,90.0846282601248,97.3903842075545,8.9140088750469,4.30914021
SYC,,2016,,IMF,1338730180.08626,1498180127.10602,-40998551.2795074,1338730180.08626,1498180127.10602,1568513348.14463,85.3502574058314,95.5159309851078,12.1175272453913,4.71349716
SYC,,2017,,IMF,1573333403.18565,1734555858.72111,-36919818.6888002,1573333403.18565,1734555858.72111,1675370641.01416,93.9095722862406,103.532664131629,6.95416218794271,4.47661018
SYC,,2018,,IMF,1553145430.37773,1760460019.13434,-41776743.2223952,1553145430.37773,1760460019.13434,1784313926.76807,87.0444044109968,98.6631327999028,4.93947272254312,4.56915951
SYC,,2019,,IMF,1538983435.76862,1701471825.8422,-53115413.5335738,1538983435.76862,1701471825.8422,1868690096.73454,82.3562686214226,91.0515782587732,5.5142920737342,4.35729456
SYC,,2020,,IMF,920042421.547639,1201944067.38357,-173236338.242032,920042421.547639,1201944067.38357,1382551751.56908,66.5466895183828,86.9366420475376,-11.7398608281732,6.03121805
SYC,,2021,,IMF,1193663263.24547,1539328140.15264,-160167987.805779,1193663263.24547,1539328140.15264,1487173794.80528,80.2638714731898,103.50694354147,0.552281631207279,5.20266438
SYC,,2022,,IMF,1818966306.17899,2012397151.36384,-141647950.691211,1818966306.17899,2012397151.36384,2018346588.73752,90.1216033127767,99.7052321238143,12.7104688902836,4.2375164
SYC,,2023,,IMF,1824457781.79385,2130921149.07636,-155194197.461493,1824457781.79385,2130921149.07636,2187379754.66167,83.4083692100392,97.4188932916207,2.25925322283285,
SYR,,2000,,IMF,6839334310.23655,5523717814.52795,1061000000.0,6839334310.23655,5523717814.52795,18937052543.4373,,,,
SYR,,2001,,IMF,7464741325.57656,6168564305.00727,1221000000.0,7464741325.57656,6168564305.00727,20237024724.7039,,,,
SYR,,2002,,IMF,8216795445.30297,6591622610.81741,1440000000.0,8216795445.30297,6591622610.81741,20669357462.3831,,,,
SYR,,2003,,IMF,7030359682.99126,6404206462.1012,752000000.0,7030359682.99126,6404206462.1012,21828144686.0394,,,,
SYR,,2004,,IMF,10147425742.5743,9449227722.77228,591500000.0,10147425742.5743,9449227722.77228,25086950495.0495,,,,
SYR,,2005,,IMF,11844406130.2682,11281149425.2874,299000000.0,11844406130.2682,11281149425.2874,28858965517.2414,,,,
SYR,,2006,,IMF,13167057673.5093,11878533724.3402,919800000.0,13167057673.5093,11878533724.3402,33751788856.305,,,,
SYR,,2007,,IMF,15617340808.9708,15289807769.3232,459575955.36722,15617340808.9708,15289807769.3232,40465318382.0585,,,,
SYR,,2008,,IMF,19741840052.5412,19270827060.2986,471951981.028687,19741840052.5412,19270827060.2986,52557913568.9549,,,,
SYR,,2009,,IMF,15724551096.419,16712093142.8415,-1029525248.0283,15724551096.419,16712093142.8415,54111735628.7065,,,,
SYR,,2010,,IMF,19747456811.555,19548915138.8015,-367388473.022633,19747456811.555,19548915138.8015,61390830874.7007,,,,
SYR,,2011,,IMF,13081933250.7245,21157918969.505,,13081933250.7245,21157918969.505,67539428159.4474,,,,
SYR,,2012,,IMF,3331967972.0424,11943881866.1254,,3331967972.0424,11943881866.1254,43190318032.5627,,,,
SYR,,2013,,IMF,1661482224.60751,7888121084.9129,,1661482224.60751,7888121084.9129,21361254635.051,,,,
SYR,,2014,,IMF,1508537235.77397,10159432248.8545,,1508537235.77397,10159432248.8545,21502061465.9498,,,,
SYR,,2015,,IMF,2353296641.9611,6058999271.89207,,2353296641.9611,6058999271.89207,16466863117.0009,14.2911046581269,36.79510316471,-4.179791613232,3.47905326
SYR,,2016,,IMF,2731227397.04245,5723436972.82645,,2731227397.04245,5723436972.82645,12597854877.4254,21.6800989026841,45.4318376304087,-6.4055907393619,3.73849273
SYR,,2017,,IMF,3165874598.14596,6828054267.67633,,3165874598.14596,6828054267.67633,16369843352.3453,19.3396755851813,41.7111765867818,-0.723281777470547,3.81525493
SYR,,2018,,IMF,3206830227.96283,7683752902.37253,,3206830227.96283,7683752902.37253,21497782867.6426,14.9170277126093,35.7420714018735,1.39317607830837,3.86612964
SYR,,2019,,IMF,2938069171.93043,6546690316.91197,,2938069171.93043,6546690316.91197,22583045060.0821,13.0100664640827,28.9894046595335,1.22070522070523,3.94000149
SYR,,2020,,IMF,1648856244.09304,3750745659.88589,,1648856244.09304,3750745659.88589,12047752036.091,13.6860074738725,31.1323278288755,-0.697154504235129,3.71555972
SYR,,2021,,IMF,2226608573.26076,6560493569.8734,,2226608573.26076,6560493569.8734,14353205678.4991,15.5129705735088,45.7075145220061,1.85421590064124,4.70613527
SYR,,2022,,IMF,1608744496.2291,6803218572.23967,,1608744496.2291,6803218572.23967,23622827079.5047,6.81012687776418,28.7993412022314,0.732781301861365,4.15098715
SYR,,2023,,IMF,,,,,,19993439949.5435,,,-1.20726420279644,
TCA,,2000,,IMF,,,,,,,,,,
TCA,,2001,,IMF,,,,,,358744800.0,,,,
TCA,,2002,,IMF,,,,,,366707900.0,,,,
TCA,,2003,,IMF,,,,,,409753600.0,,,,
TCA,,2004,,IMF,,,,,,485598800.0,,,,
TCA,,2005,,IMF,,,,,,578645800.0,,,,
TCA,,2006,,IMF,,,,,,721891500.0,,,,
TCA,,2007,,IMF,,,,,,773490000.0,,,,
TCA,,2008,,IMF,,,,,,862684000.0,,,,
TCA,,2009,,IMF,,,,,,703176000.0,,,,
TCA,,2010,,IMF,,,,,,686788000.0,,,,
TCA,,2011,,IMF,,,,,,728790000.0,,,,
TCA,,2012,,IMF,,,,,,727161000.0,,,,
TCA,,2013,,IMF,,,,,,754238000.0,,,,
TCA,,2014,,IMF,,,107853944.14625,,,841700000.0,,,,
TCA,,2015,,IMF,,,153558244.844178,,,942070000.0,,,11.3148293929929,
TCA,,2016,,IMF,,,247081152.355792,,,1032452000.0,,,7.25118627570265,
TCA,,2017,,IMF,,,35015932.7030475,,,1022365000.0,,,-2.49022260414804,
TCA,,2018,,IMF,,,172709259.039158,,,1314329000.0,,,91.1370388737081,
TCA,,2019,,IMF,,,,,,1371838000.0,,,4.98170549382992,
TCA,,2020,,IMF,,,,,,918387000.0,,,-33.8170973434652,
TCA,,2021,,IMF,,,,,,1236459000.0,,,29.6293781722414,
TCA,,2022,,IMF,,,,,,1434119000.0,,,14.0871234168153,
TCA,,2023,,IMF,,,,,,1638653000.0,,,13.7311481139228,
TCD,,2000,,IMF,234520132.685021,481549082.910399,,234520132.685021,481549082.910399,1388506771.58756,,,,
TCD,,2001,,IMF,250908654.896596,849538448.778265,,250908654.896596,849538448.778265,1710843377.00119,,,,
TCD,,2002,,IMF,253418838.156303,2269814007.74127,,253418838.156303,2269814007.74127,1997005708.81576,,,,
TCD,,2003,,IMF,675636728.899707,1611292717.1365,,675636728.899707,1611292717.1365,2742815071.5744,,,,
TCD,,2004,,IMF,2256048166.0841,2245029718.43305,,2256048166.0841,2245029718.43305,4422855660.82592,,,,
TCD,,2005,,IMF,3859865745.55291,2855158625.905,,3859865745.55291,2855158625.905,8655892392.92919,,,,
TCD,,2006,,IMF,4347565142.31093,3136768120.24678,,4347565142.31093,3136768120.24678,9709626596.13031,,,,
TCD,,2007,,IMF,4723051938.85233,3437503813.09325,,4723051938.85233,3437503813.09325,10865385131.5172,,,,
TCD,,2008,,IMF,5363793156.01901,3881338731.31191,,5363793156.01901,3881338731.31191,13385593990.3378,,,,
TCD,,2009,,IMF,4049680650.9667,3939493177.0075,,4049680650.9667,3939493177.0075,12317614053.6841,,,,
TCD,,2010,,IMF,4841518209.44116,4118132449.15924,,4841518209.44116,4118132449.15924,14058506663.7252,,,,
TCD,,2011,,IMF,5449880186.38807,4151496748.97938,,5449880186.38807,4151496748.97938,16685349673.9957,,,,
TCD,,2012,,IMF,5975646595.14618,3755075682.75453,,5975646595.14618,3755075682.75453,17892228569.8861,,,,
TCD,,2013,,IMF,5386661770.57061,3819481883.22573,,5386661770.57061,3819481883.22573,17865316886.3315,,,,
TCD,,2014,,IMF,4198424641.10862,3206574455.10733,,4198424641.10862,3206574455.10733,18144336903.7175,,,,
TCD,,2015,,IMF,4063362923.68153,2999716926.60926,,4063362923.68153,2999716926.60926,14559599499.5011,27.9084800637597,20.6030181442288,3.31088567417588,3.41504669
TCD,,2016,,IMF,2944981828.42901,2781116602.81855,,2944981828.42901,2781116602.81855,13026289835.7789,22.6079863534137,21.35002857974,-4.12992837205852,3.60402751
TCD,,2017,,IMF,3095057450.03395,2683750770.14088,,3095057450.03395,2683750770.14088,13349041408.7152,23.1856157702325,20.1044456150142,-1.62799367083434,3.51023412
TCD,,2018,,IMF,3961229688.85689,3202369867.30411,,3961229688.85689,3202369867.30411,15327000248.8701,25.8447812653289,20.8936505206894,5.74111580758154,3.2893219
TCD,,2019,,IMF,3721677783.17558,3235878756.21652,,3721677783.17558,3235878756.21652,14905517742.8454,24.968456965958,21.7092677493188,5.38865646919793,3.38253808
TCD,,2020,,IMF,3178743027.29094,2890407316.27935,,3178743027.29094,2890407316.27935,14932897821.2387,21.286846433583,19.3559706286102,-0.408894363255357,4.4533143
TCD,,2021,,IMF,4434510318.11721,2980116474.1698,,4434510318.11721,2980116474.1698,16871937697.5854,26.2833492963398,17.6631548052497,0.29397916326441,4.17851543
TCD,,2022,,IMF,5657938456.17481,2897673570.61113,,5657938456.17481,2897673570.61113,17828508289.6049,31.7353441144244,16.2530343175185,12.8966164300082,4.52549791
TCD,,2023,,IMF,5699619138.44203,3271143405.02473,,5699619138.44203,3271143405.02473,19107685020.89,29.8289360129747,17.1195171024039,4.11745179201004,
TEA,,2000,,IMF,577140074077.928,504039450426.27,,577140074077.928,504039450426.27,1746603943460.8,,,,
TEA,,2001,,IMF,572529122004.081,512489541907.181,,572529122004.081,512489541907.181,1860780769837.6,,,,
TEA,,2002,,IMF,650060839293.781,583021420578.039,,650060839293.781,583021420578.039,2061459115839.34,,,,
TEA,,2003,,IMF,801708853187.669,726990746922.114,,801708853187.669,726990746922.114,2335149535289.99,,,,
TEA,,2004,,IMF,1029093968829.99,945530030824.424,,1029093968829.99,945530030824.424,2709162072001.22,,,,
TEA,,2005,,IMF,1260349711680.67,1100874528232.88,,1260349711680.67,1100874528232.88,3136379636324.84,,,,
TEA,,2006,,IMF,1558386793327.48,1289525262639.52,,1558386793327.48,1289525262639.52,3778756305027.42,,,,
TEA,,2007,,IMF,1910751416614.72,1536107545534.31,,1910751416614.72,1536107545534.31,4781275889354.55,,,,
TEA,,2008,,IMF,2247931087200.99,1855225057434.05,,2247931087200.99,1855225057434.05,6054653276221.09,,,,
TEA,,2009,,IMF,1903555418965.68,1616200864598.86,,1903555418965.68,1616200864598.86,6573332906059.41,,,,
TEA,,2010,,IMF,2466707001549.5,2185484063433.07,,2466707001549.5,2185484063433.07,7998802644980.75,,,,
TEA,,2011,,IMF,2971831276257.59,2735632416820.88,,2971831276257.59,2735632416820.88,9762261279860.9,,,,
TEA,,2012,,IMF,3163590488559.33,2912696847931.44,,3163590488559.33,2912696847931.44,10891972643927.8,,,,
TEA,,2013,,IMF,3362944104047.81,3116755906424.43,,3362944104047.81,3116755906424.43,12032716775573.3,,,,
TEA,,2014,,IMF,3496606730383.65,3236396757126.69,,3496606730383.65,3236396757126.69,12988715226836.7,,,,
TEA,,2015,,IMF,3331670097683.72,2926113130821.4,,3331670097683.72,2926113130821.4,13532269646653.5,24.6201870394124,21.6232251294595,6.66143380090382,4.7193646040799
TEA,,2016,,IMF,3182207457426.02,2871250321878.09,,3182207457426.02,2871250321878.09,13827143891946.3,23.0142065656778,20.7653174387696,6.50992070229626,4.75543505360665
TEA,,2017,,IMF,3540134717884.81,3267086916839.28,,3540134717884.81,3267086916839.28,15097049793765.4,23.4491822325894,21.6405652857321,6.66642226313063,4.820488543853
TEA,,2018,,IMF,3877768022145.7,3769304392823.51,,3877768022145.7,3769304392823.51,16881313468532.0,22.9707719685091,22.3282649175952,6.53703606587011,4.91942341840739
TEA,,2019,,IMF,3855716912541.63,3687484859271.22,,3855716912541.63,3687484859271.22,17481802738366.4,22.055602446993,21.0932757591326,5.88571324697395,5.06534114409972
TEA,,2020,,IMF,3825302751661.94,3420377473394.98,,3825302751661.94,3420377473394.98,17783399412496.6,21.5105259851153,19.2335413160177,1.34517813817452,5.35338234770251
TEA,,2021,,IMF,4893607305522.43,4426921567562.58,,4893607305522.43,4426921567562.58,21205315189717.1,23.077267476295,20.8764714316026,7.71948607337309,5.26160554561104
TEA,,2022,,IMF,5267170123642.89,4681278845281.67,,5267170123642.89,4681278845281.67,21536968352300.0,24.4564139087867,21.7360158064296,3.54531588499279,5.15471141855297
TEA,,2023,,IMF,4980521538188.42,4570868611824.54,,4980521538188.42,4570868611824.54,21617377390319.4,23.0394346560225,21.1444178879509,5.25471763539007,
TEC,,2000,,IMF,289610998039.934,262071982176.989,,289610998039.934,262071982176.989,895838467014.279,,,,
TEC,,2001,,IMF,297710778170.561,270146527447.659,,297710778170.561,270146527447.659,911238915365.998,,,,
TEC,,2002,,IMF,326744937226.803,306082489237.482,,326744937226.803,306082489237.482,1024301541480.18,,,,
TEC,,2003,,IMF,408472312284.821,387083311412.207,,408472312284.821,387083311412.207,1260221124097.34,,,,
TEC,,2004,,IMF,541261214151.637,506543974130.704,,541261214151.637,506543974130.704,1630082032407.5,,,,
TEC,,2005,,IMF,669454240938.036,607778798841.422,,669454240938.036,607778798841.422,2040988292003.96,,,,
TEC,,2006,,IMF,817476057509.611,755475181321.403,,817476057509.611,755475181321.403,2468693198412.59,,,,
TEC,,2007,,IMF,1007406384160.58,996578859842.839,,1007406384160.58,996578859842.839,3175231214996.31,,,,
TEC,,2008,,IMF,1305085270767.85,1260994387558.18,,1305085270767.85,1260994387558.18,3931203232657.33,,,,
TEC,,2009,,IMF,948164696311.376,896211354712.069,,948164696311.376,896211354712.069,3117218978688.28,,,,
TEC,,2010,,IMF,1152235871360.01,1088803366668.87,,1152235871360.01,1088803366668.87,3662269659889.56,,,,
TEC,,2011,,IMF,1455695535691.1,1357965547549.4,,1455695535691.1,1357965547549.4,4455855348774.35,,,,
TEC,,2012,,IMF,1495927198324.47,1396464679773.59,,1495927198324.47,1396464679773.59,4651635953949.63,,,,
TEC,,2013,,IMF,1534448279220.01,1462251944878.1,,1534448279220.01,1462251944878.1,4920488132844.11,,,,
TEC,,2014,,IMF,1507387592891.28,1401273863228.3,,1507387592891.28,1401273863228.3,4649625880580.4,,,,
TEC,,2015,,IMF,1186512125966.79,1107984793475.78,,1186512125966.79,1107984793475.78,3632564157711.83,32.6632118375076,30.5014514643482,1.48692666648718,5.22770731157473
TEC,,2016,,IMF,1114110261828.83,1083275954847.33,,1114110261828.83,1083275954847.33,3490976596937.19,31.9139997330916,31.0307423944846,1.86009300966261,5.3401503689193
TEC,,2017,,IMF,1312021650271.96,1269293528360.51,,1312021650271.96,1269293528360.51,3922819871997.88,33.4458805931294,32.3566610188009,4.29352580530498,5.34595138188035
TEC,,2018,,IMF,1532326785813.74,1376314223803.35,,1532326785813.74,1376314223803.35,4091510597189.56,37.4513703292445,33.6382905802256,3.73205201677239,5.35989560017933
TEC,,2019,,IMF,1524862822277.85,1385684200446.89,,1524862822277.85,1385684200446.89,4175891551192.92,36.5158626268023,33.1829546687112,2.69803679804454,5.5762762818063
TEC,,2020,,IMF,1316250543321.72,1269921064972.36,,1316250543321.72,1269921064972.36,3916679848494.7,33.6062837463624,32.4234074291375,-1.46161084602306,6.77371190582262
TEC,,2021,,IMF,1774519965596.79,1601982043113.25,,1774519965596.79,1601982043113.25,4628696552014.54,38.3373579506841,34.6097875527402,7.48057714504438,6.45749007322387
TEC,,2022,,IMF,2046496478610.88,1810186236281.24,,2046496478610.88,1810186236281.24,5263275218883.39,38.8825663394635,34.3927718198493,1.94747393676418,6.08316962254762
TEC,,2023,,IMF,1929326739840.5,1893163768304.37,,1929326739840.5,1893163768304.37,5556261013139.78,34.7234720485217,34.0726212074505,3.84175701063837,
TGO,,2000,,IMF,424670348.218294,603640477.414688,-139989979.295331,424670348.218294,603640477.414688,2106848752.27753,,,,
TGO,,2001,,IMF,429366652.715549,646569239.534729,-169278250.246958,429366652.715549,646569239.534729,2093498674.49678,,,,
TGO,,2002,,IMF,516701878.887484,727191364.191763,-140221703.105451,516701878.887484,727191364.191763,2410199032.43102,,,,
TGO,,2003,,IMF,694096764.968224,960946955.988041,-162288797.01521,694096764.968224,960946955.988041,2987984050.99318,,,,
TGO,,2004,,IMF,752390243.873023,1094601312.76858,-207259847.208532,752390243.873023,1094601312.76858,3191561508.69088,,,,
TGO,,2005,,IMF,811362053.824834,1168639790.35644,-203975831.401783,811362053.824834,1168639790.35644,3221910408.46516,,,,
TGO,,2006,,IMF,831810885.425079,1214295355.24794,-176448087.553163,831810885.425079,1214295355.24794,3320907721.74508,,,,
TGO,,2007,,IMF,900322085.749922,1390529740.32222,-216046941.19799,900322085.749922,1390529740.32222,3759964943.38078,,,,
TGO,,2008,,IMF,1127772906.63971,1685585881.59412,-222862246.129318,1127772906.63971,1685585881.59412,4578849657.99813,,,,
TGO,,2009,,IMF,1187564713.82761,1708531865.00973,-177380316.136523,1187564713.82761,1708531865.00973,4721890900.22635,,,,
TGO,,2010,,IMF,1279768332.07496,1846051552.23081,-199902525.487962,1279768332.07496,1846051552.23081,4746389531.6959,,,,
TGO,,2011,,IMF,1660814155.03162,2495773759.34885,-302102822.650797,1660814155.03162,2495773759.34885,5422442166.44146,,,,
TGO,,2012,,IMF,1736771567.41123,2302333526.80464,-294119033.86536,1736771567.41123,2302333526.80464,5413544658.41535,,,,
TGO,,2013,,IMF,1997592280.61287,2879444704.33531,-568417939.682036,1997592280.61287,2879444704.33531,6021732977.26584,,,,
TGO,,2014,,IMF,1811710702.90744,2658736963.15556,-458469871.811721,1811710702.90744,2658736963.15556,6393318261.82712,,,,
TGO,,2015,,IMF,1495042878.36334,2430186636.80095,-461024604.594766,1495042878.36334,2430186636.80095,5755461035.38026,25.9760750558981,42.2240133650803,5.46803129272737,6.21763563
TGO,,2016,,IMF,1578284066.71442,2400078507.52477,-436626626.246685,1578284066.71442,2400078507.52477,6071170959.12093,25.9963700139807,39.5323821991712,4.21489560925825,6.55580902
TGO,,2017,,IMF,1588718291.83076,2090563831.38575,-96643295.4745594,1588718291.83076,2090563831.38575,6387422517.69225,24.872603736957,32.7293806789075,4.00813326162304,6.50210476
TGO,,2018,,IMF,1702774383.34119,2328937346.46878,-184851586.408689,1702774383.34119,2328937346.46878,7029300383.08031,24.2239524638869,33.1318512447495,4.7950602703237,6.16073656
TGO,,2019,,IMF,1665133404.82303,2260735795.38605,-55443572.9474839,1665133404.82303,2260735795.38605,6992700101.37188,23.8124527104537,32.3299406897562,4.92292591685973,5.91268635
TGO,,2020,,IMF,1721567222.6082,2389182481.94725,-20737721.1240914,1721567222.6082,2389182481.94725,7400284167.78479,23.263528583167,32.2850099776969,1.99215501870344,6.18928432
TGO,,2021,,IMF,1971234503.84417,2832647625.85045,,1971234503.84417,2832647625.85045,8342243645.94438,23.6295484465081,33.9554650531882,5.99087610392314,5.6165967
